Policies,Emissions,Energy
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",52.59373739,8.96515E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",58.36721297,8.81082E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",50.58453516,8.77971E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",58.65911794,8.92934E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",50.1781677,8.88914E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",46.86036726,6.80297E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",43.59716605,6.79143E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",45.40767795,6.66047E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",42.19773479,6.64892E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",44.02667638,6.51337E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",40.67155734,6.50101E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",43.57912062,6.43822E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",39.82182169,6.42414E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",44.00026868,6.46241E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",39.36258415,6.44426E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",45.22885987,6.61108E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",39.55001164,6.58628E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",144.6613455,2.19218E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",120.2297943,2.18237E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",141.2600642,2.17289E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",116.1135276,2.16266E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",139.3009545,2.16838E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",113.0707443,2.15746E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",138.9451724,2.1818E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",111.2872013,2.16986E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",139.6621276,2.20906E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",110.4989855,2.19576E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",140.4593487,2.2412E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",110.0721022,2.22637E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",127.8067904,1.93551E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",108.4532429,1.92847E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",124.4183241,1.91621E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",104.3338573,1.90873E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",122.4343881,1.91146E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",101.2672993,1.90331E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",122.1308277,1.92526E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",99.53597803,1.91607E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",122.9026977,1.95274E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",98.78402198,1.94221E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",123.799802,1.98561E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",98.44483396,1.97353E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",108.285992,1.62577E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",93.16843239,1.6204E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",105.1457433,1.60496E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",89.48654529,1.59931E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",103.2017641,1.59645E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",86.58560905,1.59032E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",102.4389265,1.60159E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",84.65130433,1.59473E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",103.3606272,1.62901E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",84.12673604,1.6209E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",104.3834882,1.66211E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",84.02448806,1.65252E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",88.81469436,1.32563E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",77.58882156,1.32166E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",86.183408,1.30456E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",74.66637105,1.30042E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",84.51184016,1.29398E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",72.25987289,1.28951E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",83.98518886,1.29654E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",70.63981189,1.29151E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",84.60734531,1.3141E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",69.92691631,1.30822E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",85.72251189,1.34652E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",70.04400339,1.33925E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",68.66193153,1.01971E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",61.1515787,1.01705E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",66.68510947,1.00252E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",59.15456915,9.99824E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",65.65637505,9.93793E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",57.63462868,9.90873E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",65.90556995,9.99368E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",56.73737291,9.9596E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",66.7764402,1.01399E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",56.34619182,1.00994E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",68.91580654,1.05046E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",57.06661224,1.04518E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",48.61456824,7.06978E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",44.80241415,7.05652E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",47.3084522,6.97954E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",43.53783371,6.96621E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",46.17578846,6.89831E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",42.22549178,6.88389E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",47.47501162,7.02367E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",42.41777331,7.00501E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",47.26715049,7.0096E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",41.69143872,6.98847E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",49.02726879,7.24102E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",42.2689746,7.21268E+11
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",136.5817197,2.0627E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",114.5987143,2.05437E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",132.6241389,2.0309E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",110.0224199,2.02221E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",129.9787538,2.01306E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",106.4284857,2.00379E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",128.8401789,2.01266E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",104.0285221,2.00253E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",128.7717188,2.0264E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",102.625067,2.01512E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",128.9086887,2.04624E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",101.671373,2.03366E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",121.6722594,1.83469E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",104.2069424,1.82871E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",117.7025774,1.80256E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",99.60430169,1.79621E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",115.0198284,1.78428E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",95.97194058,1.77736E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",113.912592,1.78403E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",93.60289206,1.77623E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",113.8895897,1.79791E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",92.22624212,1.78897E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",114.1112486,1.81836E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",91.34673801,1.80812E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",103.6339046,1.55046E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",89.97980801,1.54589E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",100.0690373,1.51971E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",85.94761556,1.51491E+12
"('Phase-Out:', 2025, 'Net-zero:', 2050, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",97.54954614,1.49998E+12
